ID_LOCATION;City;State
LOC_000649;Saline;Missouri
LOC_000650;Schuyler;Missouri
LOC_000651;Scott;Missouri
LOC_000652;Stoddard;Missouri
LOC_000653;Stone;Missouri
LOC_000654;Taney;Missouri
LOC_000655;Texas;Missouri
LOC_000656;Warren;Missouri
LOC_000657;Washington;Missouri
LOC_000658;St. Louis city;Missouri
LOC_000659;Adams;Mississippi
LOC_000660;Alcorn;Mississippi
LOC_000661;Attala;Mississippi
LOC_000662;Bolivar;Mississippi
LOC_000663;Claiborne;Mississippi
LOC_000664;Coahoma;Mississippi
LOC_000665;Covington;Mississippi
LOC_000666;DeSoto;Mississippi
LOC_000667;Forrest;Mississippi
LOC_000668;George;Mississippi
LOC_000669;Grenada;Mississippi
LOC_000670;Harrison;Mississippi
LOC_000671;Hinds;Mississippi
LOC_000672;Holmes;Mississippi
LOC_000673;Jackson;Mississippi
LOC_000674;Jasper;Mississippi
LOC_000675;Jefferson;Mississippi
LOC_000676;Jones;Mississippi
LOC_000677;Lafayette;Mississippi
LOC_000678;Lamar;Mississippi
LOC_000679;Lauderdale;Mississippi
LOC_000680;Lee;Mississippi
LOC_000681;Leflore;Mississippi
LOC_000682;Lincoln;Mississippi
LOC_000683;Lowndes;Mississippi
LOC_000684;Madison;Mississippi
LOC_000685;Marion;Mississippi
LOC_000686;Marshall;Mississippi
LOC_000687;Monroe;Mississippi
LOC_000688;Newton;Mississippi
LOC_000689;Panola;Mississippi
LOC_000690;Pearl River;Mississippi
LOC_000691;Rankin;Mississippi
LOC_000692;Simpson;Mississippi
LOC_000693;Stone;Mississippi
LOC_000694;Tate;Mississippi
LOC_000695;Tippah;Mississippi
LOC_000696;Tunica;Mississippi
LOC_000697;Union;Mississippi
LOC_000698;Warren;Mississippi
LOC_000699;Washington;Mississippi
LOC_000700;Beaverhead;Montana
LOC_000701;Blaine;Montana
LOC_000702;Cascade;Montana
LOC_000703;Deer Lodge;Montana
LOC_000704;Flathead;Montana
LOC_000705;Gallatin;Montana
LOC_000706;Hill;Montana
LOC_000707;Lake;Montana
LOC_000708;Lewis and Clark;Montana
LOC_000709;Roosevelt;Montana
LOC_000710;Silver Bow;Montana
LOC_000711;Sweet Grass;Montana
LOC_000712;Yellowstone;Montana
LOC_000713;Adams;Nebraska
LOC_000714;Dodge;Nebraska
LOC_000715;Douglas;Nebraska
LOC_000716;Hall;Nebraska
LOC_000717;Jefferson;Nebraska
LOC_000718;Lancaster;Nebraska
LOC_000719;Nemaha;Nebraska
LOC_000720;Pawnee;Nebraska
LOC_000721;Sarpy;Nebraska
LOC_000722;Richardson;Nebraska
LOC_000723;Alamance;North Carolina
LOC_000724;Alexander;North Carolina
LOC_000725;Anson;North Carolina
LOC_000726;Bertie;North Carolina
LOC_000727;Bladen;North Carolina
LOC_000728;Brunswick;North Carolina
LOC_000729;Buncombe;North Carolina
LOC_000730;Burke;North Carolina
LOC_000731;Cabarrus;North Carolina
LOC_000732;Caldwell;North Carolina
LOC_000733;Camden;North Carolina
LOC_000734;Carteret;North Carolina
LOC_000735;Catawba;North Carolina
LOC_000736;Chatham;North Carolina
LOC_000737;Cherokee;North Carolina
LOC_000738;Cleveland;North Carolina
LOC_000739;Columbus;North Carolina
LOC_000740;Cumberland;North Carolina
LOC_000741;Currituck;North Carolina
LOC_000742;Davidson;North Carolina
LOC_000743;Davie;North Carolina
LOC_000744;Duplin;North Carolina
LOC_000745;Durham;North Carolina
LOC_000746;Edgecombe;North Carolina
LOC_000747;Nash;North Carolina
LOC_000748;Forsyth;North Carolina
LOC_000749;Franklin;North Carolina
LOC_000750;Gaston;North Carolina
LOC_000751;Graham;North Carolina
LOC_000752;Granville;North Carolina
LOC_000753;Greene;North Carolina
LOC_000754;Guilford;North Carolina
LOC_000755;Halifax;North Carolina
LOC_000756;Harnett;North Carolina
LOC_000757;Haywood;North Carolina
LOC_000758;Henderson;North Carolina
LOC_000759;Hertford;North Carolina
LOC_000760;Hoke;North Carolina
LOC_000761;Iredell;North Carolina
LOC_000762;Jackson;North Carolina
LOC_000763;Johnston;North Carolina
LOC_000764;Jones;North Carolina
LOC_000765;Lee;North Carolina
LOC_000766;Lenoir;North Carolina
LOC_000767;Lincoln;North Carolina
LOC_000768;McDowell;North Carolina
LOC_000769;Macon;North Carolina
LOC_000770;Mecklenburg;North Carolina
LOC_000771;Moore;North Carolina
LOC_000772;New Hanover;North Carolina
LOC_000773;Northampton;North Carolina
LOC_000774;Onslow;North Carolina
LOC_000775;Orange;North Carolina
LOC_000776;Pasquotank;North Carolina
LOC_000777;Perquimans;North Carolina
LOC_000778;Person;North Carolina
LOC_000779;Pitt;North Carolina
LOC_000780;Polk;North Carolina
LOC_000781;Randolph;North Carolina
LOC_000782;Richmond;North Carolina
LOC_000783;Robeson;North Carolina
LOC_000784;Rockingham;North Carolina
LOC_000785;Rowan;North Carolina
LOC_000786;Rutherford;North Carolina
LOC_000787;Sampson;North Carolina
LOC_000788;Scotland;North Carolina
LOC_000789;Stanly;North Carolina
LOC_000790;Stokes;North Carolina
LOC_000791;Surry;North Carolina
LOC_000792;Swain;North Carolina
LOC_000793;Union;North Carolina
LOC_000794;Vance;North Carolina
LOC_000795;Wake;North Carolina
LOC_000796;Warren;North Carolina
LOC_000797;Wayne;North Carolina
LOC_000798;Wilkes;North Carolina
LOC_000799;Wilson;North Carolina
LOC_000800;Barnes;North Dakota
LOC_000801;Burleigh;North Dakota
LOC_000802;Cass;North Dakota
LOC_000803;Grand Forks;North Dakota
LOC_000804;Morton;North Dakota
LOC_000805;Williams;North Dakota
LOC_000806;Belknap;New Hampshire
LOC_000807;Carroll;New Hampshire
LOC_000808;Grafton;New Hampshire
LOC_000809;Hillsborough;New Hampshire
LOC_000810;Rockingham;New Hampshire
LOC_000811;Strafford;New Hampshire
LOC_000812;Atlantic;New Jersey
LOC_000813;Bergen;New Jersey
LOC_000814;Burlington;New Jersey
LOC_000815;Camden;New Jersey
LOC_000816;Cape May;New Jersey
LOC_000817;Cumberland;New Jersey
LOC_000818;Essex;New Jersey
LOC_000819;Gloucester;New Jersey
LOC_000820;Hudson;New Jersey
LOC_000821;Mercer;New Jersey
LOC_000822;Middlesex;New Jersey
LOC_000823;Monmouth;New Jersey
LOC_000824;Morris;New Jersey
LOC_000825;Ocean;New Jersey
LOC_000826;Passaic;New Jersey
LOC_000827;Salem;New Jersey
LOC_000828;Somerset;New Jersey
LOC_000829;Sussex;New Jersey
LOC_000830;Union;New Jersey
LOC_000831;Warren;New Jersey
LOC_000832;Bernalillo;New Mexico
LOC_000833;Chaves;New Mexico
LOC_000834;Colfax;New Mexico
LOC_000835;Curry;New Mexico
LOC_000836;Dona Ana;New Mexico
LOC_000837;Eddy;New Mexico
LOC_000838;Grant;New Mexico
LOC_000839;Lea;New Mexico
LOC_000840;Mora;New Mexico
LOC_000841;Otero;New Mexico
LOC_000842;Sandoval;New Mexico
LOC_000843;San Juan;New Mexico
LOC_000844;Santa Fe;New Mexico
LOC_000845;Taos;New Mexico
LOC_000846;Valencia;New Mexico
LOC_000847;Cibola;New Mexico
LOC_000848;Churchill;Nevada
LOC_000849;Clark;Nevada
LOC_000850;Douglas;Nevada
LOC_000851;Elko;Nevada
LOC_000852;Humboldt;Nevada
LOC_000853;Lyon;Nevada
LOC_000854;Nye;Nevada
LOC_000855;Carson City city;Nevada
LOC_000856;Pershing;Nevada
LOC_000857;Washoe;Nevada
LOC_000858;White Pine;Nevada
LOC_000859;Albany;New York
LOC_000860;Allegany;New York
LOC_000861;Broome;New York
LOC_000862;Chemung;New York
LOC_000863;Clinton;New York
LOC_000864;Columbia;New York
LOC_000865;Delaware;New York
LOC_000866;Dutchess;New York
LOC_000867;Erie;New York
LOC_000868;Franklin;New York
LOC_000869;Genesee;New York
LOC_000870;Greene;New York
LOC_000871;Jefferson;New York
LOC_000872;Livingston;New York
LOC_000873;Monroe;New York
LOC_000874;Nassau;New York
LOC_000875;New York;New York
LOC_000876;Niagara;New York
LOC_000877;Oneida;New York
LOC_000878;Onondaga;New York
LOC_000879;Ontario;New York
LOC_000880;Orange;New York
LOC_000881;Otsego;New York
LOC_000882;Rensselaer;New York
LOC_000883;Rockland;New York
LOC_000884;St. Lawrence;New York
LOC_000885;Saratoga;New York
LOC_000886;Schenectady;New York
LOC_000887;Schoharie;New York
LOC_000888;Steuben;New York
LOC_000889;Suffolk;New York
LOC_000890;Sullivan;New York
LOC_000891;Ulster;New York
LOC_000892;Washington;New York
LOC_000893;Westchester;New York
LOC_000894;Wyoming;New York
LOC_000895;Chautauqua;New York
LOC_000896;Herkimer;New York
LOC_000897;Oswego;New York
LOC_000898;Putnam;New York
LOC_000899;Tompkins;New York
LOC_000900;Allen;Ohio
LOC_000901;Ashland;Ohio
LOC_000902;Belmont;Ohio
LOC_000903;Brown;Ohio
LOC_000904;Butler;Ohio
LOC_000905;Clark;Ohio
LOC_000906;Clermont;Ohio
LOC_000907;Clinton;Ohio
LOC_000908;Columbiana;Ohio
LOC_000909;Cuyahoga;Ohio
LOC_000910;Darke;Ohio
LOC_000911;Defiance;Ohio
LOC_000912;Delaware;Ohio
LOC_000913;Fairfield;Ohio
LOC_000914;Fayette;Ohio
LOC_000915;Franklin;Ohio
LOC_000916;Fulton;Ohio
LOC_000917;Greene;Ohio
LOC_000918;Hamilton;Ohio
LOC_000919;Hardin;Ohio
LOC_000920;Harrison;Ohio
LOC_000921;Jefferson;Ohio
LOC_000922;Lake;Ohio
LOC_000923;Lorain;Ohio
LOC_000924;Lucas;Ohio
LOC_000925;Mahoning;Ohio
LOC_000926;Marion;Ohio
LOC_000927;Miami;Ohio
LOC_000928;Montgomery;Ohio
LOC_000929;Muskingum;Ohio
LOC_000930;Pike;Ohio
LOC_000931;Portage;Ohio
LOC_000932;Preble;Ohio
LOC_000933;Richland;Ohio
LOC_000934;Ross;Ohio
LOC_000935;Sandusky;Ohio
LOC_000936;Stark;Ohio
LOC_000937;Summit;Ohio
LOC_000938;Trumbull;Ohio
LOC_000939;Tuscarawas;Ohio
LOC_000940;Warren;Ohio
LOC_000941;Wayne;Ohio
LOC_000942;Adair;Oklahoma
LOC_000943;Bryan;Oklahoma
LOC_000944;Canadian;Oklahoma
LOC_000945;Carter;Oklahoma
LOC_000946;Cherokee;Oklahoma
LOC_000947;Choctaw;Oklahoma
LOC_000948;Cleveland;Oklahoma
LOC_000949;Coal;Oklahoma
LOC_000950;Comanche;Oklahoma
LOC_000951;Cotton;Oklahoma
LOC_000952;Craig;Oklahoma
LOC_000953;Creek;Oklahoma
LOC_000954;Custer;Oklahoma
LOC_000955;Delaware;Oklahoma
LOC_000956;Garfield;Oklahoma
LOC_000957;Garvin;Oklahoma
LOC_000958;Grady;Oklahoma
LOC_000959;Harmon;Oklahoma
LOC_000960;Haskell;Oklahoma
LOC_000961;Le Flore;Oklahoma
LOC_000962;Lincoln;Oklahoma
LOC_000963;Logan;Oklahoma
LOC_000964;Love;Oklahoma
LOC_000965;McClain;Oklahoma
LOC_000966;McCurtain;Oklahoma
LOC_000967;McIntosh;Oklahoma
LOC_000968;Marshall;Oklahoma
LOC_000969;Mayes;Oklahoma
LOC_000970;Muskogee;Oklahoma
LOC_000971;Nowata;Oklahoma
LOC_000972;Oklahoma;Oklahoma
LOC_000973;Okmulgee;Oklahoma
LOC_000974;Osage;Oklahoma
LOC_000975;Ottawa;Oklahoma
LOC_000976;Payne;Oklahoma
LOC_000977;Pittsburg;Oklahoma
LOC_000978;Pontotoc;Oklahoma
LOC_000979;Pottawatomie;Oklahoma
LOC_000980;Pushmataha;Oklahoma
LOC_000981;Rogers;Oklahoma
LOC_000982;Seminole;Oklahoma
LOC_000983;Texas;Oklahoma
LOC_000984;Tulsa;Oklahoma
LOC_000985;Wagoner;Oklahoma
LOC_000986;Washita;Oklahoma
LOC_000987;Woodward;Oklahoma
LOC_000988;Baker;Oregon
LOC_000989;Clackamas;Oregon
LOC_000990;Clatsop;Oregon
LOC_000991;Columbia;Oregon
LOC_000992;Curry;Oregon
LOC_000993;Deschutes;Oregon
LOC_000994;Douglas;Oregon
LOC_000995;Hood River;Oregon
LOC_000996;Jackson;Oregon
LOC_000997;Jefferson;Oregon
LOC_000998;Josephine;Oregon
LOC_000999;Klamath;Oregon
LOC_001000;Lane;Oregon
LOC_001001;Lincoln;Oregon
LOC_001002;Linn;Oregon
LOC_001003;Malheur;Oregon
LOC_001004;Marion;Oregon
LOC_001005;Multnomah;Oregon
LOC_001006;Polk;Oregon
LOC_001007;Umatilla;Oregon
LOC_001008;Washington;Oregon
LOC_001009;Yamhill;Oregon
LOC_001010;Adams;Pennsylvania
LOC_001011;Allegheny;Pennsylvania
LOC_001012;Armstrong;Pennsylvania
LOC_001013;Beaver;Pennsylvania
LOC_001014;Berks;Pennsylvania
LOC_001015;Blair;Pennsylvania
LOC_001016;Bradford;Pennsylvania
LOC_001017;Bucks;Pennsylvania
LOC_001018;Butler;Pennsylvania
LOC_001019;Cambria;Pennsylvania
LOC_001020;Carbon;Pennsylvania
LOC_001021;Centre;Pennsylvania
LOC_001022;Chester;Pennsylvania
LOC_001023;Clearfield;Pennsylvania
LOC_001024;Columbia;Pennsylvania
LOC_001025;Crawford;Pennsylvania
LOC_001026;Cumberland;Pennsylvania
LOC_001027;Dauphin;Pennsylvania
LOC_001028;Delaware;Pennsylvania
LOC_001029;Erie;Pennsylvania
LOC_001030;Fayette;Pennsylvania
LOC_001031;Franklin;Pennsylvania
LOC_001032;Greene;Pennsylvania
LOC_001033;Huntingdon;Pennsylvania
LOC_001034;Indiana;Pennsylvania
LOC_001035;Jefferson;Pennsylvania
LOC_001036;Lancaster;Pennsylvania
LOC_001037;Lawrence;Pennsylvania
LOC_001038;Lebanon;Pennsylvania
LOC_001039;Lehigh;Pennsylvania
LOC_001040;Luzerne;Pennsylvania
LOC_001041;Lycoming;Pennsylvania
LOC_001042;McKean;Pennsylvania
LOC_001043;Mercer;Pennsylvania
LOC_001044;Mifflin;Pennsylvania
LOC_001045;Monroe;Pennsylvania
LOC_001046;Montgomery;Pennsylvania
LOC_001047;Northampton;Pennsylvania
LOC_001048;Northumberland;Pennsylvania
LOC_001049;Perry;Pennsylvania
LOC_001050;Pike;Pennsylvania
LOC_001051;Schuylkill;Pennsylvania
LOC_001052;Somerset;Pennsylvania
LOC_001053;Venango;Pennsylvania
LOC_001054;Washington;Pennsylvania
LOC_001055;Wayne;Pennsylvania
LOC_001056;Westmoreland;Pennsylvania
LOC_001057;York;Pennsylvania
LOC_001058;Philadelphia;Pennsylvania
LOC_001059;Kent;Rhodes Island
LOC_001060;Providence;Rhodes Island
LOC_001061;Abbeville;South Carolina
LOC_001062;Aiken;South Carolina
LOC_001063;Allendale;South Carolina
LOC_001064;Anderson;South Carolina
LOC_001065;Bamberg;South Carolina
LOC_001066;Barnwell;South Carolina
LOC_001067;Beaufort;South Carolina
LOC_001068;Berkeley;South Carolina
LOC_001069;Charleston;South Carolina
LOC_001070;Cherokee;South Carolina
LOC_001071;Chester;South Carolina
LOC_001072;Chesterfield;South Carolina
LOC_001073;Colleton;South Carolina
LOC_001074;Darlington;South Carolina
LOC_001075;Dillon;South Carolina
LOC_001076;Dorchester;South Carolina
LOC_001077;Edgefield;South Carolina
LOC_001078;Fairfield;South Carolina
LOC_001079;Florence;South Carolina
LOC_001080;Georgetown;South Carolina
LOC_001081;Greenville;South Carolina
LOC_001082;Greenwood;South Carolina
LOC_001083;Horry;South Carolina
LOC_001084;Jasper;South Carolina
LOC_001085;Kershaw;South Carolina
LOC_001086;Lancaster;South Carolina
LOC_001087;Laurens;South Carolina
LOC_001088;Lee;South Carolina
LOC_001089;Lexington;South Carolina
LOC_001090;Marion;South Carolina
LOC_001091;Marlboro;South Carolina
LOC_001092;Oconee;South Carolina
LOC_001093;Orangeburg;South Carolina
LOC_001094;Pickens;South Carolina
LOC_001095;Richland;South Carolina
LOC_001096;Spartanburg;South Carolina
LOC_001097;Sumter;South Carolina
LOC_001098;Williamsburg;South Carolina
LOC_001099;York;South Carolina
LOC_001100;Fall River;South Dakota
LOC_001101;Hughes;South Dakota
LOC_001102;Minnehaha;South Dakota
LOC_001103;Pennington;South Dakota
LOC_001104;Anderson;Tennessee
LOC_001105;Bedford;Tennessee
LOC_001106;Blount;Tennessee
LOC_001107;Bradley;Tennessee
LOC_001108;Campbell;Tennessee
LOC_001109;Cannon;Tennessee
LOC_001110;Carter;Tennessee
LOC_001111;Cheatham;Tennessee
LOC_001112;Chester;Tennessee
LOC_001113;Claiborne;Tennessee
LOC_001114;Cocke;Tennessee
LOC_001115;Coffee;Tennessee
LOC_001116;Cumberland;Tennessee
LOC_001117;Davidson;Tennessee
LOC_001118;Decatur;Tennessee
LOC_001119;DeKalb;Tennessee
LOC_001120;Dickson;Tennessee
LOC_001121;Dyer;Tennessee
LOC_001122;Fentress;Tennessee
LOC_001123;Franklin;Tennessee
LOC_001124;Greene;Tennessee
LOC_001125;Grundy;Tennessee
LOC_001126;Hamblen;Tennessee
LOC_001127;Hamilton;Tennessee
LOC_001128;Hardeman;Tennessee
LOC_001129;Hardin;Tennessee
LOC_001130;Hawkins;Tennessee
LOC_001131;Haywood;Tennessee
LOC_001132;Henderson;Tennessee
LOC_001133;Hickman;Tennessee
LOC_001134;Houston;Tennessee
LOC_001135;Humphreys;Tennessee
LOC_001136;Johnson;Tennessee
LOC_001137;Knox;Tennessee
LOC_001138;Lauderdale;Tennessee
LOC_001139;Lawrence;Tennessee
LOC_001140;Lincoln;Tennessee
LOC_001141;Loudon;Tennessee
LOC_001142;McMinn;Tennessee
LOC_001143;McNairy;Tennessee
LOC_001144;Madison;Tennessee
LOC_001145;Maury;Tennessee
LOC_001146;Montgomery;Tennessee
LOC_001147;Obion;Tennessee
LOC_001148;Polk;Tennessee
LOC_001149;Putnam;Tennessee
LOC_001150;Rhea;Tennessee
LOC_001151;Roane;Tennessee
LOC_001152;Robertson;Tennessee
LOC_001153;Rutherford;Tennessee
LOC_001154;Scott;Tennessee
LOC_001155;Sequatchie;Tennessee
LOC_001156;Sevier;Tennessee
LOC_001157;Shelby;Tennessee
LOC_001158;Sullivan;Tennessee
LOC_001159;Sumner;Tennessee
LOC_001160;Tipton;Tennessee
LOC_001161;Van Buren;Tennessee
LOC_001162;Warren;Tennessee
LOC_001163;Washington;Tennessee
LOC_001164;Wayne;Tennessee
LOC_001165;Williamson;Tennessee
LOC_001166;Wilson;Tennessee
LOC_001167;Anderson;Texas
LOC_001168;Angelina;Texas
LOC_001169;Aransas;Texas
LOC_001170;San Patricio;Texas
LOC_001171;Atascosa;Texas
LOC_001172;Bailey;Texas
LOC_001173;Bandera;Texas
LOC_001174;Bastrop;Texas
LOC_001175;Bee;Texas
LOC_001176;Bell;Texas
LOC_001177;Bexar;Texas
LOC_001178;Bowie;Texas
LOC_001179;Brazoria;Texas
LOC_001180;Brazos;Texas
LOC_001181;Brooks;Texas
LOC_001182;Burleson;Texas
LOC_001183;Cameron;Texas
LOC_001184;Camp;Texas
LOC_001185;Cass;Texas
LOC_001186;Chambers;Texas
LOC_001187;Cherokee;Texas
LOC_001188;Collin;Texas
LOC_001189;Colorado;Texas
LOC_001190;Comal;Texas
LOC_001191;Comanche;Texas
LOC_001192;Cooke;Texas
LOC_001193;Coryell;Texas
LOC_001194;Dallas;Texas
LOC_001195;Denton;Texas
LOC_001196;Dickens;Texas
LOC_001197;Dimmit;Texas
LOC_001198;Ector;Texas
LOC_001199;Ellis;Texas
LOC_001200;El Paso;Texas
LOC_001201;Falls;Texas
LOC_001202;Fayette;Texas
LOC_001203;Fort Bend;Texas
LOC_001204;Franklin;Texas
LOC_001205;Frio;Texas
LOC_001206;Gaines;Texas
LOC_001207;Galveston;Texas
LOC_001208;Gonzales;Texas
LOC_001209;Grayson;Texas
LOC_001210;Gregg;Texas
LOC_001211;Guadalupe;Texas
LOC_001212;Hale;Texas
LOC_001213;Hardin;Texas
LOC_001214;Harris;Texas
LOC_001215;Harrison;Texas
LOC_001216;Hays;Texas
LOC_001217;Henderson;Texas
LOC_001218;Hidalgo;Texas
LOC_001219;Hill;Texas
LOC_001220;Hood;Texas
LOC_001221;Hopkins;Texas
LOC_001222;Howard;Texas
LOC_001223;Hunt;Texas
LOC_001224;Jack;Texas
LOC_001225;Jasper;Texas
LOC_001226;Jefferson;Texas
LOC_001227;Jim Wells;Texas
LOC_001228;Johnson;Texas
LOC_001229;Kaufman;Texas
LOC_001230;Kendall;Texas
LOC_001231;Kent;Texas
LOC_001232;Kerr;Texas
LOC_001233;Lamar;Texas
LOC_001234;Lavaca;Texas
LOC_001235;Lee;Texas
LOC_001236;Leon;Texas
LOC_001237;Liberty;Texas
LOC_001238;Live Oak;Texas
LOC_001239;Lubbock;Texas
LOC_001240;McLennan;Texas
LOC_001241;Madison;Texas
LOC_001242;Matagorda;Texas
LOC_001243;Maverick;Texas
LOC_001244;Medina;Texas
LOC_001245;Midland;Texas
LOC_001246;Montague;Texas
LOC_001247;Montgomery;Texas
LOC_001248;Nacogdoches;Texas
LOC_001249;Navarro;Texas
LOC_001250;Nolan;Texas
LOC_001251;Nueces;Texas
LOC_001252;Palo Pinto;Texas
LOC_001253;Panola;Texas
LOC_001254;Parker;Texas
LOC_001255;Polk;Texas
LOC_001256;Potter;Texas
LOC_001257;Red River;Texas
LOC_001258;Robertson;Texas
LOC_001259;Rusk;Texas
LOC_001260;Sabine;Texas
LOC_001261;San Augustine;Texas
LOC_001262;Scurry;Texas
LOC_001263;Shelby;Texas
LOC_001264;Smith;Texas
LOC_001265;Somervell;Texas
LOC_001266;Starr;Texas
LOC_001267;Stephens;Texas
LOC_001268;Sutton;Texas
LOC_001269;Tarrant;Texas
LOC_001270;Taylor;Texas
